cnpj;nome_fantasia;cnae_fiscal_principal;descricao_cnae;segmento_varejo;exposicao_ecommerce;bairro;bairro_normalizado;eh_centro;data_inicio_atividade;situacao_cadastral;descricao_situacao_cadastral;baixada;data_fechamento;ano_fechamento;mes_fechamento;periodo_fechamento;fechou_desde_2000
07715398000191;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;CENTRO;CENTRO;True;2005-11-24;08;BAIXADA;True;2012-03-07;2012;3;2010-2015;True
68878792000135;;4723700;Comércio varejista de bebidas;Varejo alimentar;Média;MORUMBI;MORUMBI;False;1992-09-22;04;INAPTA;False;;;;;False
72858871000151;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;JARDIM SAO JORGE;JARDIM SAO JORGE;False;1993-09-29;08;BAIXADA;True;2004-11-03;2004;11;2000-2009;True
53161477000115;NAZATO TERRAPLANAGEM;4744099;Comércio varejista de materiais de construção em geral;Casa e construção;Média;JD AGUA SECA;JD AGUA SECA;False;1984-01-10;02;ATIVA;False;;;;;False
03465056000100;VAREJAO BENJAMIN;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;PAULISTA;PAULISTA;False;1999-09-24;02;ATIVA;False;;;;;False
52920113000109;;4744003;Comércio varejista de materiais hidráulicos;Casa e construção;Média;SANTA ROSA;SANTA ROSA;False;1983-09-26;03;SUSPENSA;False;;;;;False
96222625000177;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;DOS ALEMAES;DOS ALEMAES;False;1993-02-08;02;ATIVA;False;;;;;False
04954372000108;;4723700;Comércio varejista de bebidas;Varejo alimentar;Média;ALTO;ALTO;False;2002-03-12;04;INAPTA;False;;;;;False
03343663000105;PET SHOES;4782202;Comércio varejista de artigos de viagem;Moda;Alta;CIDADE JARDIM;CIDADE JARDIM;False;1999-08-17;08;BAIXADA;True;2005-04-18;2005;4;2000-2009;True
03443317000190;ETC... & TAL;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;Varejo alimentar;Média;VILA INDEPENDENCIA;VILA INDEPENDENCIA;False;1999-09-24;08;BAIXADA;True;2001-01-03;2001;1;2000-2009;True
03488978000132;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;PAULISTA;PAULISTA;False;1999-11-05;02;ATIVA;False;;;;;False
00206696000107;CANNO MENA FLORES;4789002;Comércio varejista de plantas e flores naturais;Outros varejos;Média;ALTO;ALTO;False;1994-09-13;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
05251377000137;;4744002;Comércio varejista de madeira e artefatos;Casa e construção;Média;RES PAINEIRAS;RES PAINEIRAS;False;2002-08-23;04;INAPTA;False;;;;;False
96219076000181;MERCEARIA SAO DIMAS;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;SAO DIMAS;SAO DIMAS;False;1993-02-09;08;BAIXADA;True;1996-06-30;1996;6;Antes de 2000;False
05287266000180;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;TAQUARAL;TAQUARAL;False;2002-08-29;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
00322470000171;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;JARDIM MONUMENTO;JARDIM MONUMENTO;False;1994-11-25;08;BAIXADA;True;2017-05-24;2017;5;2016-2019;True
96470851000177;;4751201;Comércio varejista especializado de equipamentos e suprimentos de informática;Tecnologia;Alta;SAO DIMAS;SAO DIMAS;False;1993-04-13;04;INAPTA;False;;;;;False
03651837000199;;4761003;Comércio varejista de artigos de papelaria;Cultura e papelaria;Alta;DOS ALEMAES;DOS ALEMAES;False;2000-02-17;04;INAPTA;False;;;;;False
03658451000109;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;VILA MONTEIRO;VILA MONTEIRO;False;2000-02-18;08;BAIXADA;True;2011-11-07;2011;11;2010-2015;True
02016877000104;MR. GAN;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;SAO DIMAS;SAO DIMAS;False;1997-07-25;04;INAPTA;False;;;;;False
03803512000184;;4751201;Comércio varejista especializado de equipamentos e suprimentos de informática;Tecnologia;Alta;JD. PETROPOLIS;JD. PETROPOLIS;False;2000-05-11;04;INAPTA;False;;;;;False
02210053000162;;4721104;Comércio varejista de doces, balas, bombons e semelhantes;Varejo alimentar;Baixa/Não direta;PAULISTA;PAULISTA;False;1997-10-29;08;BAIXADA;True;1998-07-20;1998;7;Antes de 2000;False
05655753000159;CONSTRUALVES;4723700;Comércio varejista de bebidas;Varejo alimentar;Média;PAULISTA;PAULISTA;False;2003-05-06;02;ATIVA;False;;;;;False
04010554000120;BIA MODAS;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;ALTO POMPEIA;ALTO POMPEIA;False;2000-08-16;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
00733142000168;DEPOSITO DE BEBIDAS TRES IRMAS;4721104;Comércio varejista de doces, balas, bombons e semelhantes;Varejo alimentar;Baixa/Não direta;ALGODOAL;ALGODOAL;False;1995-07-27;08;BAIXADA;True;2007-08-29;2007;8;2000-2009;True
02401251000103;AVICULTURA RIO DAS PEDRAS;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;PIRACICAMIRIM;PIRACICAMIRIM;False;1997-12-19;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
06017171000100;;4722901;Comércio varejista de carnes - açougues;Varejo alimentar;Baixa/Não direta;VILA INDUSTRIAL;VILA INDUSTRIAL;False;2003-11-27;04;INAPTA;False;;;;;False
00993598000167;;4744005;Comércio varejista de materiais de construção não especificados anteriormente;Casa e construção;Média;VL REZENDE;VL REZENDE;False;1996-01-02;04;INAPTA;False;;;;;False
02689741000157;;4789002;Comércio varejista de plantas e flores naturais;Outros varejos;Média;CENTRO;CENTRO;True;1998-08-05;08;BAIXADA;True;2000-05-10;2000;5;2000-2009;True
55551097000112;;4722901;Comércio varejista de carnes - açougues;Varejo alimentar;Baixa/Não direta;VILA REZENDE;VILA REZENDE;False;1986-03-26;08;BAIXADA;True;1998-05-31;1998;5;Antes de 2000;False
56189475000122;;4774100;Comércio varejista de artigos de óptica;Óptica;Média;DOS ALEMAES;DOS ALEMAES;False;1986-08-14;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
04584971000187;;4752100;Comércio varejista especializado de equipamentos de telefonia e comunicação;Tecnologia;Alta;CHACARA NAZARETH;CHACARA NAZARETH;False;2001-07-27;02;ATIVA;False;;;;;False
56435837000118;;4774100;Comércio varejista de artigos de óptica;Óptica;Média;VL INDEPENDENCIA;VL INDEPENDENCIA;False;1986-09-26;08;BAIXADA;True;1989-07-31;1989;7;Antes de 2000;False
02835107000185;DEPOSITO AGOSTINHO;4723700;Comércio varejista de bebidas;Varejo alimentar;Média;JARDIM MONUMENTO;JARDIM MONUMENTO;False;1998-10-27;02;ATIVA;False;;;;;False
74380452000182;;4789002;Comércio varejista de plantas e flores naturais;Outros varejos;Média;SANTA TEREZINHA;SANTA TEREZINHA;False;1994-02-07;08;BAIXADA;True;2001-03-22;2001;3;2000-2009;True
02849631000105;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;VILA REZENDE;VILA REZENDE;False;1998-11-10;08;BAIXADA;True;2017-09-01;2017;9;2016-2019;True
51027894000225;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;VILA REZENDE;VILA REZENDE;False;1987-08-17;08;BAIXADA;True;1992-10-01;1992;10;Antes de 2000;False
74643578000100;;4723700;Comércio varejista de bebidas;Varejo alimentar;Média;JARDIM ITAPUA;JARDIM ITAPUA;False;1994-04-14;08;BAIXADA;True;2009-12-21;2009;12;2000-2009;True
56859663000110;;4774100;Comércio varejista de artigos de óptica;Óptica;Média;PIRACICAMIRIM;PIRACICAMIRIM;False;1986-12-02;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
54364138000280;KRAHENBUHL;4744001;Comércio varejista de ferragens e ferramentas;Casa e construção;Média;CENTRO;CENTRO;True;1983-08-15;08;BAIXADA;True;2023-06-29;2023;6;2022-2026;True
04653892000180;MICROSTOK;4751201;Comércio varejista especializado de equipamentos e suprimentos de informática;Tecnologia;Alta;JARDIM PETROPOLIS;JARDIM PETROPOLIS;False;2001-08-31;08;BAIXADA;True;2020-06-18;2020;6;2020-2021;True
57213936000118;;4729601;Tabacaria;Varejo alimentar;Média;VILA REZENDE;VILA REZENDE;False;1987-03-16;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
56796303000206;JOALHERIA ALTA CLASSE;4774100;Comércio varejista de artigos de óptica;Óptica;Média;ALTO;ALTO;False;1987-01-22;08;BAIXADA;True;2016-08-17;2016;8;2016-2019;True
02937323000131;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;VILA REZENDE;VILA REZENDE;False;1998-12-14;08;BAIXADA;True;2021-01-13;2021;1;2020-2021;True
04716360000145;;4789001;Comércio varejista de suvenires, bijuterias e artesanatos;Outros varejos;Média;CENTRO;CENTRO;True;2001-10-15;08;BAIXADA;True;2014-02-06;2014;2;2010-2015;True
38776605000141;;4771701;Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas;Farmacêutico;Média;CENTRO;CENTRO;True;1990-06-05;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
38781977000166;;4754701;Comércio varejista de móveis;Casa e decoração;Alta;CENTRO;CENTRO;True;1990-05-28;08;BAIXADA;True;1993-12-20;1993;12;Antes de 2000;False
38843116000165;;4774100;Comércio varejista de artigos de óptica;Óptica;Média;SAIBROEIRO;SAIBROEIRO;False;1990-06-06;08;BAIXADA;True;1992-09-30;1992;9;Antes de 2000;False
61486593000213;;4784900;Comércio varejista de gás liqüefeito de petróleo (GLP);Combustíveis;Baixa/Não direta;VILA REZENDE;VILA REZENDE;False;1994-10-11;08;BAIXADA;True;2000-05-02;2000;5;2000-2009;True
07710131000101;BAR DO PELE;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;Varejo alimentar;Média;PARQUE AGUA BRANCA;PARQUE AGUA BRANCA;False;2005-11-23;04;INAPTA;False;;;;;False
39007729000125;THAIS MODAS JOVEM;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;CENTRO;CENTRO;True;1990-08-03;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
01382862000199;;4754703;Comércio varejista de artigos de iluminação;Casa e decoração;Alta;RES. P. PIRACICABA;RES. P. PIRACICABA;False;1996-08-14;04;INAPTA;False;;;;;False
68072479000296;;4744005;Comércio varejista de materiais de construção não especificados anteriormente;Casa e construção;Média;CENTRO;CENTRO;True;2002-04-16;08;BAIXADA;True;2012-03-15;2012;3;2010-2015;True
03045890000146;;4744005;Comércio varejista de materiais de construção não especificados anteriormente;Casa e construção;Média;JARDIM ABAETE;JARDIM ABAETE;False;1999-03-11;08;BAIXADA;True;2019-09-03;2019;9;2016-2019;True
59202770000160;FADE COMERCIO E REPRESENTACAO;4774100;Comércio varejista de artigos de óptica;Óptica;Média;VILA PRUDENTE;VILA PRUDENTE;False;1988-06-29;04;INAPTA;False;;;;;False
07046785000182;COMERCIO DE PRODUDOS VERDADEIRO;4755502;Comercio varejista de artigos de armarinho;Casa e decoração;Alta;AREIAO;AREIAO;False;2004-10-07;08;BAIXADA;True;2009-03-19;2009;3;2000-2009;True
07052458000133;;4721102;Padaria e confeitaria com predominância de revenda;Varejo alimentar;Baixa/Não direta;JARDIM ORIENTE;JARDIM ORIENTE;False;2004-02-11;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
04894179000129;PLASBOR - PLASTICOS E BORRACHAS;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;SANTA TEREZINHA;SANTA TEREZINHA;False;2002-02-08;04;INAPTA;False;;;;;False
07097874000158;OFFICE.ON;4751201;Comércio varejista especializado de equipamentos e suprimentos de informática;Tecnologia;Alta;CENTRO;CENTRO;True;2004-11-11;08;BAIXADA;True;2016-03-04;2016;3;2016-2019;True
07109482000161;NALICE;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;ARTEMIS;ARTEMIS;False;2004-11-25;02;ATIVA;False;;;;;False
60139714000107;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;VILA REZENDE;VILA REZENDE;False;1989-03-03;04;INAPTA;False;;;;;False
60656394000162;;4722901;Comércio varejista de carnes - açougues;Varejo alimentar;Baixa/Não direta;JARAGUA;JARAGUA;False;1989-05-31;08;BAIXADA;True;1989-07-31;1989;7;Antes de 2000;False
60673449000142;MIGUEL VEICULOS;4729601;Tabacaria;Varejo alimentar;Média;JARDIM ELITE;JARDIM ELITE;False;1989-06-20;08;BAIXADA;True;1994-01-31;1994;1;Antes de 2000;False
60894763000155;SAO FRANCISCO DECORACOES;4754701;Comércio varejista de móveis;Casa e decoração;Alta;SANTA TEREZINHA;SANTA TEREZINHA;False;1989-07-06;08;BAIXADA;True;1991-07-22;1991;7;Antes de 2000;False
07292143000163;;4763602;Comércio varejista de artigos esportivos;Esporte e lazer;Alta;SAO DIMAS;SAO DIMAS;False;2005-03-29;08;BAIXADA;True;2013-05-13;2013;5;2010-2015;True
61915161000108;;4744001;Comércio varejista de ferragens e ferramentas;Casa e construção;Média;VILA INDEPENDENCIA;VILA INDEPENDENCIA;False;1989-11-20;08;BAIXADA;True;1995-09-30;1995;9;Antes de 2000;False
07303300000199;TOP MUSIC;4756300;Comércio varejista especializado de instrumentos musicais e acessórios;Cultura e lazer;Alta;CENTRO;CENTRO;True;2005-03-30;02;ATIVA;False;;;;;False
62823414000178;RAPACA MODAS;4713004;Lojas de departamentos ou magazines, exceto lojas francas (Duty free);Varejo não especializado;Alta;SAO JUDAS TADEU;SAO JUDAS TADEU;False;1990-05-02;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
47531819000149;;4774100;Comércio varejista de artigos de óptica;Óptica;Média;PAULICEIA;PAULICEIA;False;1981-11-10;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
65391922000112;;4744001;Comércio varejista de ferragens e ferramentas;Casa e construção;Média;ALTO;ALTO;False;1991-01-14;08;BAIXADA;True;1991-03-20;1991;3;Antes de 2000;False
48818355000119;NEW SHOP;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;VL REZENDE;VL REZENDE;False;1977-09-05;08;BAIXADA;True;1998-09-30;1998;9;Antes de 2000;False
65735417000148;;4774100;Comércio varejista de artigos de óptica;Óptica;Média;CIDADE ALTA;CIDADE ALTA;False;1991-04-03;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
66806464000106;;4729601;Tabacaria;Varejo alimentar;Média;PIRACICAMIRIM;PIRACICAMIRIM;False;1991-09-02;08;BAIXADA;True;1991-12-10;1991;12;Antes de 2000;False
51059426000151;;4755501;Comércio varejista de tecidos;Casa e decoração;Alta;PAULISTA;PAULISTA;False;1979-10-01;08;BAIXADA;True;1986-08-27;1986;8;Antes de 2000;False
67794495000149;START GAME LOCADORA;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;VILA INDEPENDENCIA;VILA INDEPENDENCIA;False;1992-04-01;08;BAIXADA;True;2006-03-02;2006;3;2000-2009;True
03432634000101;;4789008;Comércio varejista de artigos fotográficos e para filmagem;Outros varejos;Média;NOVA AMERICA;NOVA AMERICA;False;1999-09-24;02;ATIVA;False;;;;;False
69151520000100;;4731800;Comércio varejista de combustíveis para veículos automotores;Combustíveis;Baixa/Não direta;CENTRO;CENTRO;True;1992-12-01;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
52890209000171;;4774100;Comércio varejista de artigos de óptica;Óptica;Média;VILA REZENDE;VILA REZENDE;False;1983-08-30;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
53059804000122;;4783101;Comércio varejista de artigos de joalheria;Joalheria e relojoaria;Alta;CENTRO;CENTRO;True;1983-11-30;08;BAIXADA;True;2022-03-11;2022;3;2022-2026;True
54374905000150;;4755501;Comércio varejista de tecidos;Casa e decoração;Alta;CENTRO;CENTRO;True;1969-12-31;02;ATIVA;False;;;;;False
54386032000104;;4774100;Comércio varejista de artigos de óptica;Óptica;Média;DOS ALEMAES;DOS ALEMAES;False;1968-10-01;04;INAPTA;False;;;;;False
54400593000102;;4774100;Comércio varejista de artigos de óptica;Óptica;Média;ALTO;ALTO;False;1979-04-19;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
54401310000147;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;VILA ALGODOAL;VILA ALGODOAL;False;1969-07-03;08;BAIXADA;True;1989-12-31;1989;12;Antes de 2000;False
54406632000189;ARMAZEM SAO PEDRO;4722901;Comércio varejista de carnes - açougues;Varejo alimentar;Baixa/Não direta;SAO JUDAS TADEU;SAO JUDAS TADEU;False;1973-09-17;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
54415666000130;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;PAULISTA;PAULISTA;False;1971-11-30;02;ATIVA;False;;;;;False
01847331000124;;4723700;Comércio varejista de bebidas;Varejo alimentar;Média;JD NV IGUACU;JD NV IGUACU;False;1997-05-08;08;BAIXADA;True;1997-08-31;1997;8;Antes de 2000;False
54517602000140;;4785701;Comércio varejista de antigüidades;Usados;Alta;JARDIM ALGODOAL;JARDIM ALGODOAL;False;1985-06-25;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
07598540000168;;4753900;Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo;Eletroeletrônicos;Alta;VILA REZENDE;VILA REZENDE;False;2005-07-29;04;INAPTA;False;;;;;False
07795668000111;;4751201;Comércio varejista especializado de equipamentos e suprimentos de informática;Tecnologia;Alta;VILA INDUSTRIAL;VILA INDUSTRIAL;False;2006-01-12;04;INAPTA;False;;;;;False
07867736000100;;4713002;Lojas de variedades, exceto lojas de departamentos ou magazines;Varejo não especializado;Alta;TAQUARAL;TAQUARAL;False;2006-02-15;08;BAIXADA;True;2008-09-23;2008;9;2000-2009;True
02343624000137;BELLOTTO COMERCIAL;4744005;Comércio varejista de materiais de construção não especificados anteriormente;Casa e construção;Média;JARDIM SAO FRANCISCO;JARDIM SAO FRANCISCO;False;1998-01-02;02;ATIVA;False;;;;;False
55460364000146;;4729601;Tabacaria;Varejo alimentar;Média;CENTRO;CENTRO;True;1986-03-04;08;BAIXADA;True;1994-02-28;1994;2;Antes de 2000;False
01590523000106;RAINHA DO PARCK;4721102;Padaria e confeitaria com predominância de revenda;Varejo alimentar;Baixa/Não direta;VILA PRUDENTE;VILA PRUDENTE;False;1996-12-06;04;INAPTA;False;;;;;False
07025351000104;PET MANIA;4789004;Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação;Outros varejos;Média;VILA REZENDE;VILA REZENDE;False;2004-09-16;02;ATIVA;False;;;;;False
07975525000191;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;JARDIM ALGODOAL;JARDIM ALGODOAL;False;2006-03-31;08;BAIXADA;True;2024-05-14;2024;5;2022-2026;True
55345631000134;;4785799;Comércio varejista de outros artigos usados;Usados;Alta;ALTO;ALTO;False;1987-08-05;04;INAPTA;False;;;;;False
